Sample,X,Y,Z
194,-0.418,-0.145,-0.992
195,-0.254,-0.074,-1.109
196,0.051,0.172,-1.094
197,-0.426,-0.031,-1.047
198,-0.469,-0.156,-0.953
199,-0.227,0.242,-1.004
200,-0.531,-0.250,-1.070
201,-0.395,0.062,-1.117
202,-0.109,0.230,-0.953
203,-0.023,0.270,-0.906
204,-0.426,-0.023,-0.906
205,-0.367,-0.250,-1.043
206,0.199,0.219,-1.062
207,-0.203,-0.172,-1.043
208,0.027,-0.047,-0.988
209,0.012,0.250,-0.949
210,-0.375,-0.137,-1.004
211,-0.422,-0.102,-1.070
212,0.211,0.191,-1.062
213,0.062,0.160,-1.047
214,-0.293,-0.156,-1.004
215,0.047,0.164,-0.977
216,0.078,0.098,-0.906
217,-0.094,-0.223,-0.875
218,-0.074,0.035,-1.004
219,-0.117,-0.312,-1.105
220,0.129,0.039,-1.137
221,0.031,-0.023,-1.074
222,-0.125,-0.062,-1.074
223,0.105,0.090,-1.039
224,0.105,0.172,-1.020
225,-0.242,-0.023,-1.008
226,-0.215,-0.172,-0.980
227,0.098,0.320,-0.918
228,-0.043,-0.145,-0.922
229,-0.121,-0.012,-0.906
230,-0.059,-0.055,-1.012
231,-0.012,-0.227,-1.129
232,-0.020,0.168,-1.117
233,-0.016,-0.070,-1.004
234,-0.090,0.234,-0.988
235,-0.172,-0.012,-0.945
236,-0.207,0.082,-1.055
237,0.016,0.082,-0.992
238,0.020,0.051,-0.902
239,0.086,0.062,-0.863
240,0.004,-0.094,-0.934
241,-0.164,-0.008,-1.109
242,-0.160,-0.387,-1.199
243,0.363,0.168,-1.094
244,-0.027,0.000,-0.938
245,-0.520,-0.090,-1.039
246,-0.145,-0.098,-1.066
247,0.297,0.324,-1.059
248,0.113,-0.086,-0.910
249,-0.094,0.121,-0.914
250,0.164,0.059,-0.965
251,-0.102,-0.121,-1.000
252,-0.141,-0.133,-1.066
253,0.090,-0.039,-1.031
254,0.160,0.105,-1.027
255,-0.125,-0.113,-0.922
256,-0.281,0.043,-1.027
257,-0.070,-0.020,-1.047
258,-0.121,0.109,-1.090
259,0.105,-0.039,-1.039
260,0.227,0.207,-0.926
261,0.082,-0.012,-0.887
262,-0.246,-0.125,-1.016
263,0.031,-0.082,-1.016
264,0.016,0.070,-1.035
265,-0.301,-0.199,-0.977
266,-0.113,0.047,-0.957
267,-0.074,0.145,-1.000
268,-0.309,-0.117,-1.055
269,-0.152,0.000,-1.086
270,0.176,0.125,-1.090
271,0.117,0.129,-0.996
272,0.117,0.129,-0.996
273,-0.105,-0.121,-0.953
274,0.125,-0.012,-1.000
275,0.094,-0.027,-1.004
276,0.047,0.008,-1.031
277,-0.262,-0.066,-1.012
278,0.020,0.051,-0.973
279,0.043,0.016,-0.871
280,-0.246,0.059,-1.031
281,-0.145,-0.219,-1.133
282,0.312,0.270,-1.070
283,0.070,0.086,-1.016
284,-0.379,-0.270,-1.109
285,0.199,-0.059,-1.031
286,0.277,0.141,-1.039
287,-0.203,-0.035,-1.012
288,-0.414,-0.184,-0.895
289,0.035,0.129,-0.922
290,-0.062,-0.020,-0.965
291,-0.293,-0.164,-1.086
292,0.031,-0.008,-1.117
293,0.312,0.234,-1.125
294,-0.043,-0.031,-1.023
295,-0.285,-0.062,-1.004
296,0.242,-0.070,-1.016
297,0.395,0.316,-0.977
298,-0.238,-0.250,-0.875
299,-0.266,-0.133,-0.887
300,0.039,0.078,-0.965
301,0.000,0.012,-1.055
302,-0.043,-0.156,-1.098
303,0.027,0.105,-1.098
304,-0.066,-0.008,-1.109
305,-0.230,0.020,-1.035
306,-0.082,0.156,-1.035
307,0.043,0.047,-0.949
308,0.023,0.086,-0.879
309,-0.043,0.027,-0.852
310,-0.297,-0.164,-0.980
311,-0.105,0.078,-1.051
312,0.188,0.074,-1.035
313,0.176,0.008,-0.973
314,-0.246,-0.125,-1.043
315,-0.152,-0.062,-1.160
316,0.285,0.203,-1.082
317,-0.129,0.109,-0.992
318,-0.230,-0.164,-0.949
319,0.289,0.301,-1.016
320,0.215,0.012,-0.926
321,-0.172,-0.121,-0.938
322,0.000,-0.129,-0.984
323,-0.027,-0.016,-1.125
324,0.020,-0.129,-1.098
325,0.020,0.090,-0.934
326,-0.305,0.078,-1.027
327,-0.277,-0.152,-1.051
328,-0.008,0.238,-1.105
329,-0.016,0.016,-0.938
330,-0.066,0.023,-0.852
331,0.098,0.152,-0.910
332,0.031,-0.141,-1.020
333,-0.012,-0.105,-1.148
334,-0.023,-0.098,-1.062
335,0.160,0.102,-1.039
336,-0.078,0.121,-0.945
337,-0.250,-0.113,-1.027
338,-0.047,0.082,-1.012
339,-0.145,0.145,-1.000
340,-0.219,-0.160,-0.934
341,0.082,0.102,-1.004
342,0.359,0.098,-1.004
343,-0.004,-0.109,-1.004
344,0.078,-0.031,-0.996
345,-0.090,-0.082,-1.117
