Sample,X,Y,Z
194,-0.500,-0.254,-0.938
195,0.043,0.258,-0.945
196,-0.016,0.055,-1.012
197,-0.293,0.074,-1.117
198,-0.258,-0.027,-0.996
199,-0.246,0.105,-0.988
200,-0.070,-0.066,-1.027
201,-0.332,0.078,-1.129
202,-0.500,-0.094,-1.004
203,-0.270,0.316,-0.949
204,-0.402,0.184,-0.949
205,-0.676,-0.297,-0.953
206,-0.047,0.082,-0.934
207,0.051,0.289,-0.926
208,-0.566,-0.430,-0.961
209,0.004,0.152,-1.102
210,0.223,0.129,-1.160
211,-0.574,-0.246,-1.117
212,-0.105,-0.117,-1.051
213,0.383,0.457,-1.055
214,-0.234,-0.281,-1.059
215,0.039,0.023,-0.941
216,0.582,0.406,-0.844
217,0.094,0.059,-0.824
218,-0.297,-0.320,-0.945
219,-0.102,0.141,-1.141
220,-0.262,-0.422,-1.188
221,-0.004,-0.031,-1.082
222,0.211,0.242,-0.957
223,-0.168,0.145,-1.012
224,-0.422,0.000,-1.012
225,-0.125,0.137,-1.004
226,-0.188,0.137,-1.012
227,-0.406,-0.219,-0.980
228,-0.082,0.020,-0.957
229,0.105,0.137,-0.922
230,-0.254,-0.129,-0.953
231,-0.137,-0.078,-1.039
232,0.328,0.031,-1.070
233,-0.047,0.070,-1.059
234,-0.281,-0.359,-1.035
235,0.242,0.359,-1.086
236,0.133,0.023,-1.043
237,-0.207,-0.074,-1.016
238,0.223,0.109,-0.941
239,0.215,0.074,-0.859
240,-0.105,-0.023,-0.906
241,0.223,-0.113,-0.918
242,0.254,0.309,-0.984
243,-0.559,-0.465,-1.062
244,-0.109,-0.008,-1.180
245,0.285,0.270,-1.055
246,-0.266,-0.027,-0.977
247,-0.527,-0.094,-1.031
248,0.145,0.242,-1.094
249,0.062,0.031,-1.078
250,-0.234,-0.188,-0.953
251,0.121,0.164,-0.930
252,0.121,0.164,-0.930
253,-0.027,-0.062,-0.871
254,-0.258,-0.102,-1.066
255,-0.203,-0.266,-1.109
256,0.277,0.137,-1.008
257,-0.047,0.062,-0.914
258,-0.332,0.016,-1.062
259,0.109,-0.055,-0.980
260,0.234,0.277,-0.977
261,-0.160,-0.309,-1.047
262,0.008,-0.039,-1.051
263,0.352,0.176,-1.012
264,0.012,-0.082,-0.953
265,-0.168,-0.055,-0.887
266,0.113,0.059,-0.922
267,-0.098,-0.105,-1.051
268,-0.184,-0.035,-1.059
269,-0.203,0.035,-1.102
270,-0.156,-0.020,-1.094
271,-0.023,0.039,-1.078
272,0.023,0.117,-1.035
273,-0.141,-0.039,-0.980
274,-0.027,-0.012,-1.020
275,0.117,0.098,-1.016
276,-0.043,-0.066,-0.934
277,-0.047,0.070,-0.832
278,-0.398,-0.184,-1.012
279,0.000,-0.172,-1.066
280,0.270,0.121,-1.074
281,-0.008,-0.047,-1.070
282,-0.059,0.160,-1.000
283,0.062,0.023,-0.977
284,-0.078,0.016,-1.035
285,-0.188,-0.184,-1.059
286,-0.012,-0.023,-1.016
287,0.215,-0.051,-0.984
