Sample,X,Y,Z
486,-0.043,0.164,-0.980
487,0.094,0.203,-1.008
488,-0.062,0.004,-1.035
489,0.035,-0.227,-0.973
490,0.148,0.082,-1.035
491,-0.004,-0.227,-1.062
492,-0.098,0.055,-1.133
493,0.059,0.133,-1.090
494,0.000,0.113,-0.980
495,-0.098,-0.129,-0.871
496,-0.016,0.121,-0.906
497,-0.121,-0.031,-0.977
498,-0.145,0.215,-1.133
499,0.082,0.176,-0.910
500,-0.027,0.176,-0.938
501,-0.051,-0.020,-1.016
502,0.008,-0.043,-1.020
503,0.137,0.168,-1.094
504,-0.113,-0.043,-1.027
505,-0.035,0.047,-1.016
506,0.016,0.008,-0.961
507,-0.031,0.137,-1.031
508,-0.230,-0.035,-0.980
509,-0.164,0.090,-0.957
510,0.117,0.082,-0.973
511,0.121,0.164,-0.945
512,-0.086,-0.156,-0.988
513,0.004,0.066,-1.047
514,0.004,-0.062,-1.090
515,-0.098,-0.012,-1.125
516,0.016,0.047,-1.027
517,-0.094,0.051,-0.973
518,-0.242,-0.168,-0.914
519,0.043,0.059,-0.992
520,0.129,0.117,-1.012
521,0.129,0.117,-1.012
522,-0.125,0.094,-1.031
523,-0.254,0.027,-1.016
524,-0.008,0.023,-1.016
525,0.164,-0.035,-0.969
526,0.125,-0.027,-1.012
527,-0.066,0.004,-1.062
528,-0.254,-0.070,-1.047
529,-0.133,0.086,-1.070
530,-0.078,0.082,-0.871
531,-0.223,0.004,-0.930
532,0.031,-0.059,-0.965
533,0.066,0.039,-1.004
534,-0.070,0.070,-1.023
535,-0.090,0.086,-1.070
536,0.176,0.094,-1.008
537,0.012,-0.180,-0.859
538,0.082,-0.055,-1.105
539,0.078,-0.152,-1.137
540,-0.125,0.215,-1.211
541,-0.191,0.055,-0.961
542,-0.141,0.219,-0.801
543,-0.164,-0.105,-0.871
544,-0.082,0.055,-1.102
545,0.125,0.043,-1.070
546,-0.117,0.227,-0.930
547,-0.230,-0.051,-0.965
548,0.156,-0.039,-1.000
549,0.391,-0.008,-1.066
550,0.016,-0.055,-1.156
551,-0.371,-0.074,-1.090
552,-0.074,0.109,-0.918
553,0.039,0.172,-0.895
554,0.051,-0.031,-0.969
555,-0.121,-0.082,-0.879
556,-0.211,0.262,-1.090
557,-0.207,-0.043,-1.023
558,0.027,0.074,-0.918
559,0.359,0.145,-0.957
560,0.051,-0.242,-1.105
561,-0.129,-0.199,-1.180
562,-0.129,-0.199,-1.180
563,-0.051,0.016,-1.133
564,-0.105,0.125,-1.000
565,-0.062,-0.129,-0.797
566,0.066,0.137,-0.926
567,-0.109,-0.152,-1.039
568,-0.180,-0.145,-1.105
569,-0.184,0.207,-1.086
570,0.059,-0.047,-0.969
571,0.125,0.047,-0.918
572,0.039,-0.098,-1.102
573,-0.086,-0.293,-1.172
574,-0.203,0.027,-1.145
575,-0.043,-0.016,-1.016
576,0.262,0.297,-0.875
577,0.039,-0.020,-0.793
578,-0.258,-0.066,-0.941
579,-0.246,-0.137,-1.004
580,-0.039,0.020,-1.066
581,0.055,0.125,-1.059
582,0.055,0.125,-1.059
583,0.152,0.078,-0.984
584,-0.098,-0.008,-1.027
585,-0.184,-0.242,-0.984
586,-0.016,-0.031,-1.035
587,0.125,-0.055,-1.016
588,0.039,0.086,-1.043
589,-0.066,0.031,-1.023
590,-0.246,-0.004,-0.996
591,-0.207,-0.023,-1.004
592,0.141,0.102,-0.848
593,0.195,-0.059,-0.816
594,0.094,0.250,-0.941
595,-0.141,-0.223,-1.066
596,-0.258,-0.074,-1.285
597,0.145,-0.012,-1.254
598,0.094,-0.172,-0.922
599,-0.172,-0.160,-0.957
600,0.125,-0.113,-0.996
601,-0.121,0.172,-1.184
602,-0.434,-0.398,-1.133
603,0.023,0.355,-1.004
604,0.207,0.027,-0.746
605,-0.250,-0.027,-0.848
606,-0.156,-0.164,-1.055
607,0.074,0.215,-1.238
608,-0.109,-0.125,-1.098
609,-0.023,0.031,-0.875
610,0.285,0.191,-0.879
611,0.027,-0.121,-0.926
612,-0.488,-0.211,-1.086
613,-0.078,-0.043,-1.105
614,0.242,0.305,-0.961
615,0.074,-0.066,-0.852
616,0.066,0.066,-0.992
617,-0.035,-0.074,-0.930
618,-0.285,-0.035,-1.117
619,0.047,0.074,-1.066
620,0.188,0.051,-0.980
621,0.188,0.051,-0.980
622,0.031,-0.074,-0.918
623,-0.082,-0.004,-1.145
624,-0.293,-0.125,-1.102
625,-0.500,-0.395,-0.883
626,0.090,0.414,-1.027
627,0.262,-0.180,-0.875
628,-0.141,0.078,-1.023
629,-0.066,-0.094,-1.070
630,-0.094,0.062,-1.012
631,-0.195,-0.395,-0.945
632,0.297,0.016,-1.004
633,0.387,0.004,-1.164
634,-0.203,-0.277,-1.164
635,-0.258,0.152,-1.195
636,-0.074,-0.113,-0.953
637,-0.051,0.141,-0.879
638,0.035,-0.117,-0.848
639,0.078,0.223,-0.984
640,-0.199,-0.016,-0.957
641,-0.148,0.074,-0.930
642,-0.086,-0.027,-0.961
643,0.223,-0.062,-0.961
644,0.078,0.121,-1.141
645,-0.176,-0.363,-1.051
646,-0.117,0.273,-1.129
647,-0.031,-0.023,-0.945
648,-0.105,0.020,-0.934
649,-0.051,-0.008,-1.047
650,0.059,0.074,-1.066
651,-0.332,0.047,-0.969
652,-0.266,-0.148,-0.812
653,0.195,0.250,-0.965
654,0.254,-0.074,-1.086
655,-0.039,-0.039,-1.160
656,-0.074,-0.039,-0.973
657,-0.219,0.066,-0.926
658,-0.211,-0.145,-0.992
659,0.219,-0.008,-1.074
660,0.129,0.168,-1.086
661,-0.336,-0.125,-1.094
662,-0.105,0.109,-1.020
663,0.254,0.047,-0.859
664,-0.152,-0.086,-1.023
665,0.059,-0.234,-1.113
666,0.344,0.168,-1.074
667,-0.363,-0.059,-1.066
668,-0.543,-0.207,-0.969
669,0.141,0.141,-0.840
670,0.035,0.117,-0.840
671,-0.383,-0.328,-0.957
672,-0.004,-0.027,-1.027
673,0.273,0.379,-1.109
674,-0.172,-0.102,-1.078
675,-0.168,0.051,-1.027
676,0.258,-0.039,-0.977
677,0.250,0.043,-0.938
678,0.051,-0.164,-1.000
679,0.113,0.238,-1.070
680,-0.219,0.074,-1.109
681,-0.547,-0.145,-0.973
682,-0.145,-0.098,-0.809
683,0.129,0.086,-0.875
684,-0.219,-0.305,-1.039
685,-0.012,0.102,-1.207
