Sample,X,Y,Z
411,-0.258,-0.121,-1.082
412,0.035,0.090,-0.887
413,0.191,-0.035,-0.766
414,-0.289,-0.207,-1.020
415,-0.109,-0.297,-1.188
416,0.250,0.441,-1.320
417,-0.141,-0.020,-1.016
418,-0.141,-0.020,-1.016
419,-0.383,-0.234,-0.727
420,0.078,0.043,-0.695
421,-0.016,0.016,-0.961
422,-0.008,-0.070,-1.152
423,0.230,0.406,-1.160
424,-0.098,-0.027,-0.953
425,-0.348,-0.328,-0.840
426,0.238,-0.059,-1.004
427,-0.004,-0.102,-1.172
428,-0.320,-0.250,-1.270
429,-0.020,0.168,-1.055
430,-0.156,0.086,-0.914
431,-0.230,-0.254,-0.875
432,0.047,0.039,-0.891
433,-0.086,0.094,-1.082
434,-0.312,-0.047,-1.047
435,-0.082,0.277,-1.023
436,0.105,-0.043,-0.906
437,0.156,-0.133,-0.973
438,0.375,-0.066,-1.004
439,-0.207,0.039,-1.102
440,-0.402,-0.227,-1.125
441,0.047,0.281,-1.000
442,-0.008,0.027,-0.977
443,-0.273,-0.398,-0.938
444,0.074,0.180,-1.035
445,-0.031,0.000,-0.910
446,-0.551,0.078,-1.035
447,0.129,0.062,-1.004
448,0.477,0.227,-1.027
449,0.012,-0.109,-1.109
450,-0.242,-0.297,-1.062
451,-0.059,0.199,-1.090
452,-0.250,0.020,-0.977
453,-0.223,-0.043,-1.023
454,0.211,0.188,-0.965
455,0.043,0.059,-0.938
456,-0.430,-0.012,-0.949
457,-0.176,0.129,-0.949
458,0.109,0.293,-0.918
459,-0.133,-0.156,-0.977
460,0.031,-0.102,-1.117
461,0.203,0.062,-1.102
462,-0.133,-0.027,-1.125
463,-0.363,-0.020,-0.980
464,-0.020,0.066,-0.926
465,0.137,0.129,-0.867
466,-0.133,-0.160,-0.934
467,0.082,0.039,-1.066
468,0.012,0.172,-0.992
469,-0.277,-0.070,-1.012
470,-0.074,-0.090,-0.988
471,0.285,0.027,-1.082
472,-0.133,-0.188,-1.066
473,-0.191,-0.207,-1.141
474,0.012,0.246,-1.078
475,-0.188,0.016,-1.004
476,-0.246,-0.211,-0.922
477,0.035,0.211,-1.059
478,0.102,-0.094,-1.012
479,-0.234,0.176,-1.066
480,-0.105,0.043,-0.961
481,-0.055,0.141,-0.934
482,0.137,0.051,-1.004
483,0.043,-0.039,-0.969
484,-0.098,0.004,-1.031
485,-0.059,0.062,-1.098
486,-0.023,0.230,-1.055
487,-0.102,-0.059,-0.953
488,-0.070,0.246,-1.016
489,-0.078,-0.105,-0.930
490,0.016,0.160,-0.965
491,0.070,0.215,-0.984
492,-0.262,0.105,-0.996
493,-0.102,-0.070,-0.965
494,0.254,0.172,-0.953
