Sample,X,Y,Z
193,-0.461,-0.172,-1.098
194,-0.156,0.152,-1.074
195,-0.344,0.113,-1.039
196,-0.570,-0.059,-0.938
197,-0.426,0.070,-0.930
198,-0.273,0.195,-1.000
199,-0.562,-0.121,-1.031
200,-0.605,0.090,-1.094
201,-0.387,0.027,-1.020
202,-0.383,0.238,-0.977
203,-0.535,-0.172,-0.910
204,-0.387,0.125,-0.969
205,-0.223,-0.125,-1.004
206,-0.195,0.086,-1.070
207,-0.234,0.055,-1.059
208,-0.230,-0.125,-1.000
209,-0.109,0.172,-0.977
210,-0.207,0.047,-1.012
211,-0.406,-0.246,-1.082
212,0.074,0.164,-1.105
213,-0.137,0.109,-1.090
214,-0.324,-0.055,-0.918
215,0.305,0.391,-0.797
216,-0.070,0.410,-0.953
217,-1.121,-0.699,-1.090
218,-0.363,-0.145,-1.129
219,0.441,0.516,-0.941
220,-0.348,0.012,-0.809
221,-0.840,-0.242,-0.949
222,-0.031,0.312,-1.094
223,-0.391,-0.102,-1.184
224,-0.492,-0.344,-1.098
225,0.328,0.137,-1.035
226,0.434,0.480,-1.039
227,-0.438,-0.250,-0.926
228,-0.152,0.121,-0.918
229,0.242,0.082,-0.918
230,-0.141,-0.219,-1.000
231,-0.105,-0.160,-1.066
232,0.047,0.008,-1.105
233,0.176,0.152,-0.961
234,-0.156,0.094,-1.012
235,-0.371,-0.227,-1.020
236,-0.227,-0.062,-1.082
237,0.066,0.129,-1.020
238,-0.199,0.035,-0.918
239,-0.051,0.234,-0.887
240,0.023,0.137,-0.898
241,-0.230,-0.055,-0.953
242,-0.387,-0.172,-1.016
243,-0.004,-0.090,-1.145
244,0.129,-0.004,-1.082
245,0.000,0.172,-1.016
246,-0.316,-0.152,-0.980
247,-0.188,0.035,-1.129
248,0.090,-0.070,-1.070
249,0.141,0.148,-1.023
250,0.238,0.160,-0.863
251,0.020,0.004,-0.844
252,0.000,-0.059,-0.977
253,0.051,-0.105,-1.035
254,-0.008,-0.039,-1.066
255,-0.117,-0.273,-1.016
256,0.277,0.215,-1.039
257,-0.121,0.031,-1.070
258,-0.398,-0.121,-1.133
259,-0.105,0.062,-1.113
260,0.125,0.172,-0.992
261,-0.246,-0.012,-0.891
262,-0.312,0.000,-0.910
263,0.219,0.207,-0.895
264,-0.125,-0.031,-0.938
265,-0.391,-0.305,-1.059
266,0.102,-0.113,-1.008
267,0.477,0.266,-1.000
268,-0.207,-0.105,-0.945
269,-0.449,-0.168,-1.129
270,0.074,0.031,-1.145
271,0.117,0.090,-1.129
272,-0.023,-0.074,-0.980
273,0.312,0.281,-0.867
274,0.148,0.141,-0.922
275,-0.375,-0.293,-1.031
276,0.074,-0.180,-1.043
277,0.406,0.418,-0.996
278,-0.316,-0.273,-0.973
279,-0.125,0.074,-0.871
280,-0.047,0.184,-1.012
281,-0.500,-0.223,-1.117
282,-0.355,-0.141,-1.148
283,0.402,0.379,-1.059
284,0.090,0.168,-0.930
285,-0.383,-0.215,-0.961
286,-0.168,-0.094,-1.016
287,0.258,0.004,-1.062
288,-0.055,-0.043,-1.027
289,-0.164,-0.121,-0.926
290,0.301,0.234,-0.859
291,-0.195,-0.102,-0.953
292,-0.402,-0.336,-1.129
293,0.301,0.113,-1.168
294,0.441,0.367,-1.020
295,-0.480,-0.168,-0.961
296,-0.188,-0.121,-0.992
297,0.422,0.207,-1.004
298,-0.070,-0.203,-1.031
299,-0.234,-0.188,-0.996
300,0.109,0.242,-0.941
301,-0.047,0.086,-0.949
302,-0.203,-0.156,-0.914
303,0.062,0.125,-0.984
304,-0.090,-0.051,-1.113
305,-0.238,-0.133,-1.145
306,0.168,0.230,-1.020
307,0.176,0.246,-0.949
308,-0.301,-0.270,-0.938
309,0.012,-0.008,-1.066
310,0.113,-0.031,-1.023
311,-0.246,-0.059,-1.082
312,-0.211,-0.344,-0.965
313,0.375,0.434,-0.945
314,-0.043,-0.031,-0.930
315,-0.543,-0.320,-1.066
316,0.098,0.121,-1.191
317,0.250,0.133,-1.094
318,-0.211,-0.047,-1.004
319,-0.098,-0.004,-0.895
320,0.191,0.160,-0.902
321,-0.184,-0.035,-1.023
322,-0.316,-0.340,-1.105
323,0.156,0.035,-0.969
324,0.102,0.109,-0.895
325,-0.254,-0.117,-0.914
326,-0.234,-0.039,-1.039
327,0.062,0.074,-1.215
328,-0.098,-0.172,-1.133
329,0.148,0.160,-1.008
330,0.301,0.363,-0.859
331,-0.145,-0.027,-0.930
332,-0.098,-0.160,-1.020
333,0.133,0.047,-1.090
334,0.113,-0.098,-1.012
335,-0.156,-0.062,-0.957
336,0.039,0.078,-0.977
337,-0.141,0.012,-1.051
338,-0.422,-0.242,-1.164
339,0.121,0.105,-1.039
340,0.129,0.301,-0.969
341,-0.324,-0.145,-0.902
342,-0.117,-0.074,-0.953
343,0.441,0.184,-0.992
344,-0.148,-0.059,-1.055
345,-0.230,-0.336,-1.008
346,0.082,0.270,-1.098
347,-0.078,-0.273,-1.074
348,-0.250,-0.051,-1.027
349,0.027,0.102,-0.992
350,0.043,0.125,-0.984
351,-0.043,0.145,-0.949
352,0.137,0.184,-0.914
353,-0.129,-0.160,-0.945
354,-0.117,-0.145,-1.043
355,0.328,0.016,-1.094
356,0.340,0.105,-0.930
357,-0.176,-0.020,-0.930
358,-0.320,-0.164,-1.043
359,-0.121,0.070,-1.152
360,-0.188,-0.203,-1.082
361,-0.012,0.172,-1.086
362,0.090,0.152,-0.973
363,-0.277,-0.008,-0.949
364,-0.035,0.074,-0.992
365,0.031,-0.129,-1.004
366,0.012,-0.062,-1.051
367,0.141,-0.160,-0.949
368,0.297,0.258,-0.938
369,-0.152,-0.117,-0.945
370,-0.297,-0.125,-1.047
371,-0.148,-0.047,-1.055
372,-0.270,-0.027,-1.176
373,0.074,-0.051,-1.051
374,0.234,0.312,-0.965
375,-0.023,0.109,-0.945
376,-0.012,-0.109,-0.883
377,0.082,0.121,-0.902
378,-0.117,-0.227,-1.102
379,-0.047,-0.219,-1.148
380,0.223,0.242,-0.957
381,0.234,0.223,-0.824
382,-0.336,-0.051,-0.879
383,-0.422,-0.348,-1.148
384,0.242,0.055,-1.348
385,0.477,0.219,-1.102
386,-0.312,0.211,-0.902
387,-0.312,-0.016,-0.840
388,-0.160,-0.020,-0.949
389,-0.125,-0.223,-1.160
390,0.035,-0.258,-1.098
391,0.340,0.414,-0.867
392,-0.312,-0.090,-0.797
393,-0.324,-0.113,-1.059
394,0.238,0.074,-1.152
395,0.012,0.020,-1.262
396,0.027,0.039,-1.035
397,-0.016,0.195,-0.938
398,-0.082,0.031,-0.855
399,-0.230,-0.055,-0.957
400,0.113,0.098,-1.004
401,0.246,0.047,-0.918
402,-0.004,0.020,-0.891
403,-0.062,-0.051,-0.879
404,-0.176,-0.047,-1.055
405,-0.180,-0.238,-1.137
406,0.109,0.066,-1.137
407,0.168,0.176,-1.023
408,-0.312,-0.051,-0.914
409,-0.023,0.062,-0.953
410,0.176,0.254,-1.027
411,-0.203,-0.293,-1.027
412,0.051,-0.090,-1.031
413,0.453,0.316,-0.969
414,-0.344,-0.223,-0.938
415,-0.605,-0.383,-1.066
416,0.246,0.215,-1.184
417,-0.199,-0.082,-1.117
418,-0.273,-0.039,-0.977
419,0.207,0.457,-0.941
420,-0.023,0.188,-0.938
421,-0.441,-0.199,-1.020
422,0.234,0.070,-1.062
423,0.371,0.137,-1.004
424,0.031,-0.191,-0.898
425,-0.129,0.078,-0.879
426,-0.195,-0.156,-1.004
427,-0.207,-0.191,-1.043
428,0.109,0.125,-1.012
429,-0.094,-0.047,-1.004
430,-0.391,-0.020,-1.070
431,0.047,0.078,-1.074
432,0.262,0.363,-1.020
433,-0.062,-0.051,-0.988
434,-0.059,-0.184,-0.902
435,0.375,0.254,-0.965
436,-0.074,-0.285,-0.953
437,-0.129,-0.109,-0.984
438,0.094,0.020,-1.035
439,-0.109,0.059,-1.086
440,-0.418,-0.305,-1.035
441,-0.023,0.180,-1.078
442,-0.078,0.051,-1.082
443,-0.383,-0.059,-1.113
444,0.082,0.078,-0.988
445,0.211,0.199,-0.934
446,-0.191,-0.363,-1.039
447,0.121,-0.156,-1.039
448,0.266,0.195,-1.145
449,-0.102,-0.164,-1.000
450,-0.328,-0.031,-0.934
451,0.105,0.027,-0.445
452,0.137,0.477,-0.988
453,-0.672,-0.332,-1.043
454,-0.230,-0.035,-1.035
455,0.375,0.375,-0.945
456,0.184,0.113,-0.891
457,-0.090,-0.121,-0.891
458,0.195,0.043,-1.062
459,0.000,-0.191,-1.031
460,-0.148,-0.098,-0.988
461,0.023,-0.027,-1.086
462,0.000,0.066,-0.965
463,-0.238,-0.039,-1.043
464,-0.141,0.113,-1.113
465,-0.418,-0.133,-1.176
466,-0.090,0.016,-1.133
467,0.422,0.176,-0.875
468,0.141,0.152,-0.836
469,-0.383,-0.250,-1.023
470,-0.027,-0.258,-1.125
471,0.348,0.227,-1.020
472,-0.211,-0.184,-0.930
473,-0.207,-0.043,-0.871
474,0.168,0.227,-0.957
475,-0.141,-0.035,-1.074
476,-0.320,-0.234,-1.160
477,0.363,0.324,-1.137
478,0.191,0.168,-0.977
479,-0.410,-0.129,-1.043
480,-0.047,-0.324,-0.996
481,0.277,0.266,-0.961
482,-0.242,-0.199,-0.984
483,-0.090,-0.145,-0.805
484,0.195,0.340,-0.895
485,-0.320,-0.160,-1.023
486,-0.504,-0.223,-1.172
487,0.320,0.211,-1.086
488,0.109,0.223,-1.070
489,-0.465,-0.438,-1.047
490,0.203,0.203,-1.078
491,0.473,0.305,-0.488
492,-0.352,-0.297,-0.969
493,0.031,-0.250,-0.840
494,0.551,0.555,-0.977
495,-0.328,-0.344,-0.484
496,-0.406,-0.332,-0.953
497,0.496,0.332,-1.059
498,0.094,-0.086,-1.102
499,-0.457,-0.176,-1.129
500,0.191,0.285,-1.059
501,0.156,0.281,-0.996
502,-0.332,-0.273,-0.973
503,0.156,0.273,-1.051
504,0.094,0.098,-0.930
505,-0.492,-0.246,-0.938
506,-0.156,-0.133,-0.887
507,0.098,0.336,-1.004
508,-0.516,-0.281,-1.105
509,-0.387,-0.227,-1.031
510,0.160,0.578,-1.043
511,-0.422,-0.223,-0.949
512,-0.406,-0.070,-1.016
513,0.500,0.309,-0.977
514,0.098,0.043,-0.973
515,-0.234,-0.301,-1.008
516,0.488,0.090,-1.051
517,0.461,0.270,-1.137
518,-0.301,-0.500,-0.992
519,0.180,0.262,-0.973
520,0.043,0.023,-0.988
521,-0.504,-0.184,-1.113
522,-0.016,0.059,-0.977
523,0.320,0.500,-0.961
524,-0.410,-0.254,-0.840
525,-0.328,-0.148,-1.020
526,0.605,0.195,-1.105
527,0.062,-0.078,-1.047
528,-0.332,-0.266,-0.945
529,0.074,0.043,-0.957
530,0.129,0.012,-1.090
531,-0.176,-0.008,-1.148
532,-0.176,-0.012,-1.148
533,-0.250,-0.129,-1.082
534,0.039,0.332,-0.961
535,-0.223,-0.062,-0.957
536,-0.184,0.070,-1.051
537,0.020,-0.121,-0.996
538,0.094,0.281,-1.027
539,-0.301,-0.242,-0.871
540,-0.012,0.070,-0.918
541,0.137,-0.031,-0.926
542,-0.172,-0.117,-1.113
543,-0.023,-0.051,-1.000
544,0.074,0.199,-0.965
545,-0.102,0.035,-0.992
