Sample,X,Y,Z
194,-0.418,-0.016,-0.977
195,-0.336,-0.020,-0.996
196,-0.066,0.121,-1.020
197,-0.062,-0.113,-0.926
198,-0.410,0.133,-1.074
199,-0.531,-0.195,-1.168
200,-0.238,0.117,-1.047
201,-0.309,0.234,-0.898
202,-0.793,-0.148,-0.957
203,-0.789,-0.250,-1.078
204,0.109,0.156,-1.023
205,0.027,0.551,-0.996
206,-0.766,-0.355,-0.957
207,0.113,0.230,-0.949
208,0.461,0.488,-1.004
209,-0.781,-0.527,-0.980
210,-0.328,-0.141,-0.898
211,0.750,0.672,-0.914
212,0.750,0.672,-0.914
213,-0.328,-0.301,-0.961
214,-0.707,-0.426,-1.066
215,0.285,0.246,-1.137
216,0.055,0.156,-1.172
217,-0.391,-0.359,-1.047
218,0.148,0.430,-1.008
219,-0.188,0.047,-0.973
220,-0.695,-0.277,-1.043
221,-0.105,0.086,-1.000
222,0.258,0.328,-0.926
223,-0.371,-0.172,-0.793
224,-0.355,-0.145,-0.867
225,0.078,0.133,-1.109
226,0.031,-0.164,-1.250
227,-0.289,-0.168,-1.125
228,-0.098,0.055,-1.055
229,0.020,0.082,-0.992
230,-0.059,0.078,-0.918
231,-0.156,-0.012,-1.031
232,-0.156,-0.012,-1.031
233,0.172,0.125,-1.008
234,0.070,0.055,-0.926
235,0.012,-0.008,-0.840
236,0.086,-0.016,-0.875
237,-0.109,0.000,-1.062
238,-0.270,-0.391,-1.145
239,0.316,0.234,-1.156
240,-0.051,0.090,-1.020
241,-0.348,-0.152,-0.945
242,0.020,0.137,-1.035
243,0.066,0.219,-1.105
244,-0.484,-0.355,-0.984
245,0.020,0.137,-0.926
246,0.281,0.230,-0.820
247,-0.254,-0.152,-0.926
248,-0.078,-0.191,-1.043
249,0.156,0.148,-1.074
250,-0.203,-0.207,-1.168
251,-0.184,-0.113,-1.066
252,0.352,0.270,-1.055
253,-0.070,0.156,-0.980
254,-0.426,-0.230,-1.012
255,0.000,0.004,-0.996
256,0.211,0.258,-1.039
257,-0.086,-0.238,-0.875
258,0.020,0.230,-0.879
259,0.160,-0.023,-0.887
260,-0.281,-0.066,-1.102
261,-0.184,-0.371,-1.078
262,0.203,0.266,-1.066
263,-0.180,-0.160,-1.082
264,-0.137,-0.105,-1.074
265,0.145,0.328,-1.043
266,-0.176,-0.129,-1.035
267,-0.191,-0.082,-1.078
268,0.332,0.090,-1.012
269,0.414,0.164,-0.879
270,-0.297,-0.180,-0.832
271,-0.551,-0.184,-1.051
272,0.000,-0.172,-1.156
273,0.449,0.242,-1.074
274,-0.180,-0.043,-0.930
275,-0.371,-0.051,-1.000
276,0.027,0.102,-1.027
277,-0.066,0.094,-1.105
278,-0.145,-0.145,-1.062
279,0.133,0.211,-0.957
280,0.098,-0.004,-0.859
281,-0.152,-0.031,-0.949
282,0.016,0.055,-1.004
283,-0.129,-0.094,-1.035
284,-0.180,-0.039,-1.062
285,-0.023,-0.133,-0.953
286,0.047,0.180,-0.957
287,0.031,0.000,-1.012
288,-0.168,-0.051,-1.027
289,-0.016,0.016,-1.141
290,0.035,0.023,-1.125
291,0.020,-0.121,-0.961
292,0.262,0.121,-0.930
293,-0.094,-0.059,-0.953
294,-0.418,-0.246,-1.117
295,-0.090,-0.195,-1.105
296,0.410,0.324,-1.020
297,-0.066,-0.074,-0.867
298,-0.223,-0.012,-1.004
299,0.035,0.051,-1.098
300,-0.117,-0.043,-1.156
301,-0.059,-0.066,-1.031
302,0.371,0.234,-0.977
303,0.055,0.020,-0.844
304,-0.289,-0.211,-0.926
305,-0.242,-0.059,-1.066
306,-0.121,-0.078,-1.070
307,0.020,-0.082,-1.066
308,0.156,0.137,-0.891
309,-0.250,0.047,-0.984
310,-0.227,-0.133,-1.059
311,-0.078,0.031,-1.094
312,0.109,0.051,-1.070
313,0.090,0.102,-0.926
314,0.113,0.156,-0.887
